player,position,rating,total_remates,xG,passes_certos,toques,toques_area_adv,dribles,duelos,match_id,home,away,score
Quenda G.,Avançado,6.6,1,0.02,13/16 (81%),20,1,-,4,Kl1BExio,Sporting CP,Alverca,2-0
Suarez L.,Avançado,6.6,3,0.41,10/14 (71%),22,5,-,3,Kl1BExio,Sporting CP,Alverca,2-0
Touaizi N.,Ala,6.6,1,0.03,27/32 (84%),66,2,2/5 (40%),14,Kl1BExio,Sporting CP,Alverca,2-0
Chissumba,Ala,6.5,-,-,21/22 (95%),46,-,1/2 (50%),10,Kl1BExio,Sporting CP,Alverca,2-0
Gui D.,Médio,6.5,3,0.11,12/12 (100%),16,-,-,1,Kl1BExio,Sporting CP,Alverca,2-0
Morita H.,Médio,6.4,-,-,9/9 (100%),13,-,-,2,Kl1BExio,Sporting CP,Alverca,2-0
Catamo G.,Extremo,6.3,2,0.16,28/31 (90%),48,4,1/3 (33%),6,Kl1BExio,Sporting CP,Alverca,2-0
Fresneda I.,Lateral,6.3,-,-,5/6 (83%),10,-,-,1,Kl1BExio,Sporting CP,Alverca,2-0
Marezi,Avançado,6.2,3,0.16,10/12 (83%),22,1,1/1 (100%),13,Kl1BExio,Sporting CP,Alverca,2-0
Sandro Lima,Avançado,6.2,-,-,8/10 (80%),12,-,-,2,Kl1BExio,Sporting CP,Alverca,2-0
Amorim,Médio,6.1,1,0.02,32/38 (84%),54,-,-,5,Kl1BExio,Sporting CP,Alverca,2-0
Gomez S.,Defesa-central,6.1,-,-,17/23 (74%),29,-,-,3,Kl1BExio,Sporting CP,Alverca,2-0
Abdulai S.,Médio,6.0,-,-,17/25 (68%),39,1,0/1 (0%),5,Kl1BExio,Sporting CP,Alverca,2-0
Naves,Defesa-central,5.8,-,-,33/40 (83%),51,-,-,5,Kl1BExio,Sporting CP,Alverca,2-0
Nuozzi C.,Médio,5.3,-,-,12/12 (100%),32,-,1/5 (20%),12,Kl1BExio,Sporting CP,Alverca,2-0
Kauan,Defesa,-,-,-,7/9 (78%),13,-,1/1 (100%),4,Kl1BExio,Sporting CP,Alverca,2-0
Leite T.,Avançado,-,-,-,2/4 (50%),7,1,-,1,Kl1BExio,Sporting CP,Alverca,2-0
Kiwior J.,Defesa-central,8.9,2,0.27,96/107 (90%),125,3,1/2 (50%),5,veZuDPFt,Moreirense,FC Porto,1-2
Bednarek J.,Defesa-central,8.4,1,0.04,94/97 (97%),114,3,-,11,veZuDPFt,Moreirense,FC Porto,1-2
Gul D.,Avançado,7.6,2,0.30,2/2 (100%),9,4,0/1 (0%),5,veZuDPFt,Moreirense,FC Porto,1-2
Ferreira A.,Guarda-redes,7.4,-,-,15/26 (58%),42,-,-,-,veZuDPFt,Moreirense,FC Porto,1-2
Varela A.,Médio,7.4,-,-,46/53 (87%),63,-,1/1 (100%),6,veZuDPFt,Moreirense,FC Porto,1-2
Samu,Avançado,7.3,4,1.04,4/4 (100%),16,6,1/3 (33%),7,veZuDPFt,Moreirense,FC Porto,1-2
Sainz B.,Extremo,6.9,1,0.02,9/12 (75%),21,1,1/1 (100%),4,veZuDPFt,Moreirense,FC Porto,1-2
Froholdt V.,Médio,6.8,1,0.04,22/25 (88%),34,2,0/1 (0%),6,veZuDPFt,Moreirense,FC Porto,1-2
Mora R.,Médio,6.8,1,0.03,7/10 (70%),18,4,0/2 (0%),2,veZuDPFt,Moreirense,FC Porto,1-2
Pepê,Extremo,6.8,1,0.02,19/27 (70%),44,-,2/3 (67%),7,veZuDPFt,Moreirense,FC Porto,1-2
Alanzinho,Médio ofensivo,6.7,2,0.08,18/19 (95%),25,2,-,2,veZuDPFt,Moreirense,FC Porto,1-2
Costa A.,Lateral,6.7,-,-,36/44 (82%),67,4,0/2 (0%),7,veZuDPFt,Moreirense,FC Porto,1-2
Moura F.,Lateral,6.6,1,0.06,28/32 (88%),53,1,-,3,veZuDPFt,Moreirense,FC Porto,1-2
Veiga G.,Médio,6.6,1,0.04,18/20 (90%),37,2,0/2 (0%),8,veZuDPFt,Moreirense,FC Porto,1-2
Bernardo,Médio,6.5,1,0.01,24/33 (73%),60,1,0/2 (0%),13,veZuDPFt,Moreirense,FC Porto,1-2
Guilherme Schettine,Avançado,6.5,1,0.06,3/4 (75%),13,2,2/3 (67%),11,veZuDPFt,Moreirense,FC Porto,1-2
Prpic D.,Defesa,6.5,-,-,8/12 (67%),18,-,-,2,veZuDPFt,Moreirense,FC Porto,1-2
Martinez A.,Defesa,6.4,-,-,1/3 (33%),14,-,1/1 (100%),3,veZuDPFt,Moreirense,FC Porto,1-2
William Gomes,Avançado,6.4,1,0.03,3/6 (50%),28,6,1/2 (50%),12,veZuDPFt,Moreirense,FC Porto,1-2
Marcelo,Defesa-central,6.3,-,-,44/51 (86%),66,-,-,5,veZuDPFt,Moreirense,FC Porto,1-2
Pinto D.,Lateral,6.2,-,-,13/20 (65%),51,2,0/1 (0%),7,veZuDPFt,Moreirense,FC Porto,1-2
Stjepanovic M.,Médio,6.2,-,-,16/21 (76%),33,-,-,8,veZuDPFt,Moreirense,FC Porto,1-2
Costa D.,Guarda-redes,6.1,-,-,22/27 (81%),31,-,-,-,veZuDPFt,Moreirense,FC Porto,1-2
Travassos,Extremo,6.1,2,0.04,10/19 (53%),39,2,2/3 (67%),9,veZuDPFt,Moreirense,FC Porto,1-2
Maracas,Defesa-central,5.9,-,-,30/34 (88%),50,-,-,7,veZuDPFt,Moreirense,FC Porto,1-2
Yan Maranhao,Avançado,5.6,-,-,7/11 (64%),19,1,-,9,veZuDPFt,Moreirense,FC Porto,1-2
Teguia C.,Extremo,5.5,1,0.02,12/14 (86%),24,-,0/1 (0%),5,veZuDPFt,Moreirense,FC Porto,1-2
Kiko,Lateral,5.3,-,-,22/29 (76%),49,-,2/4 (50%),6,veZuDPFt,Moreirense,FC Porto,1-2
Batista G.,Defesa,-,-,-,8/10 (80%),13,-,-,-,veZuDPFt,Moreirense,FC Porto,1-2
Karamoh Y.,Avançado,-,-,-,3/5 (60%),9,-,0/1 (0%),1,veZuDPFt,Moreirense,FC Porto,1-2
Rodri,Médio,-,1,0.05,7/9 (78%),15,1,-,1,veZuDPFt,Moreirense,FC Porto,1-2
Lagerbielke G.,Defesa-central,9.0,1,0.26,66/72 (92%),87,2,-,14,zNSlB3pg,Braga,Casa Pia AC,4-0
Dorgeles M.,Ala,8.0,3,0.75,48/55 (87%),69,6,0/2 (0%),6,zNSlB3pg,Braga,Casa Pia AC,4-0
Horta R.,Médio ofensivo,7.9,2,0.48,21/23 (91%),29,2,-,2,zNSlB3pg,Braga,Casa Pia AC,4-0
Gomez V.,Defesa-central,7.6,-,-,47/56 (84%),72,-,-,6,zNSlB3pg,Braga,Casa Pia AC,4-0
Zalazar R.,Médio ofensivo,7.6,2,0.83,37/42 (88%),58,3,4/5 (80%),15,zNSlB3pg,Braga,Casa Pia AC,4-0
Hornicek L.,Guarda-redes,7.4,-,-,35/40 (88%),46,-,-,-,zNSlB3pg,Braga,Casa Pia AC,4-0
Larrazabal G.,Ala,7.2,1,0.03,26/30 (87%),55,-,3/5 (60%),11,zNSlB3pg,Braga,Casa Pia AC,4-0
Lelo L.,Ala,7.2,-,-,12/17 (71%),33,-,0/1 (0%),6,zNSlB3pg,Braga,Casa Pia AC,4-0
Rodrigues D.,Médio,6.8,1,0.02,41/44 (93%),60,1,2/2 (100%),13,zNSlB3pg,Braga,Casa Pia AC,4-0
El Ouazzani A.,Avançado,6.7,4,0.24,12/15 (80%),28,6,1/1 (100%),12,zNSlB3pg,Braga,Casa Pia AC,4-0
Gorby,Médio,6.7,1,0.03,38/44 (86%),53,-,2/2 (100%),4,zNSlB3pg,Braga,Casa Pia AC,4-0
Martinez G.,Avançado,6.7,-,-,7/10 (70%),14,3,0/2 (0%),3,zNSlB3pg,Braga,Casa Pia AC,4-0
Miguel Sousa,Médio ofensivo,6.7,-,-,7/11 (64%),18,-,-,5,zNSlB3pg,Braga,Casa Pia AC,4-0
Moutinho J.,Médio,6.7,1,0.02,36/38 (95%),43,1,-,2,zNSlB3pg,Braga,Casa Pia AC,4-0
da Rocha Y.,Médio,6.5,-,-,8/9 (89%),10,-,-,-,zNSlB3pg,Braga,Casa Pia AC,4-0
Gabriel Moscardo,Médio,6.5,-,-,16/16 (100%),17,-,-,2,zNSlB3pg,Braga,Casa Pia AC,4-0
Oukili Y.,Médio,6.4,-,-,5/7 (71%),8,-,-,1,zNSlB3pg,Braga,Casa Pia AC,4-0
Mohamed I.,Médio,6.2,-,-,18/20 (90%),21,-,-,2,zNSlB3pg,Braga,Casa Pia AC,4-0
Severina X.,Avançado,6.2,-,-,1/1 (100%),6,-,0/1 (0%),4,zNSlB3pg,Braga,Casa Pia AC,4-0
Arrey-Mbi B.,Defesa-central,6.1,-,-,55/65 (85%),67,-,-,1,zNSlB3pg,Braga,Casa Pia AC,4-0
Cassiano,Avançado,6.0,-,-,3/4 (75%),5,1,-,4,zNSlB3pg,Braga,Casa Pia AC,4-0
Nsona K.,Avançado,6.0,-,-,7/9 (78%),14,1,0/1 (0%),6,zNSlB3pg,Braga,Casa Pia AC,4-0
Perez S.,Médio,6.0,-,-,13/16 (81%),22,-,-,10,zNSlB3pg,Braga,Casa Pia AC,4-0
Livolant J.,Médio ofensivo,5.9,1,0.14,15/19 (79%),31,2,0/2 (0%),3,zNSlB3pg,Braga,Casa Pia AC,4-0
Kaique Rocha,Defesa-central,5.7,-,-,42/44 (95%),55,1,1/1 (100%),4,zNSlB3pg,Braga,Casa Pia AC,4-0
Livramento D.,Avançado,5.7,1,0.04,5/7 (71%),12,1,-,7,zNSlB3pg,Braga,Casa Pia AC,4-0
Nhaga R.,Médio,5.6,-,-,25/32 (78%),45,-,1/1 (100%),9,zNSlB3pg,Braga,Casa Pia AC,4-0
Azevedo D.,Guarda-redes,5.2,-,-,37/48 (77%),59,-,-,-,zNSlB3pg,Braga,Casa Pia AC,4-0
Goulart J.,Defesa-central,5.1,-,-,41/48 (85%),60,-,0/1 (0%),5,zNSlB3pg,Braga,Casa Pia AC,4-0
Sousa D.,Defesa-central,4.5,-,-,29/38 (76%),56,-,2/2 (100%),10,zNSlB3pg,Braga,Casa Pia AC,4-0
Geraldes A.,Ala,4.3,-,-,20/24 (83%),36,-,0/1 (0%),5,zNSlB3pg,Braga,Casa Pia AC,4-0
Pascoal F.,Defesa,-,-,-,11/12 (92%),15,-,-,-,zNSlB3pg,Braga,Casa Pia AC,4-0
Suarez L.,Avançado,9.3,8,1.04,18/23 (78%),44,16,4/6 (67%),11,MDa55aEU,Tondela,Sporting CP,0-3
Pote,Extremo,9.3,6,0.50,35/47 (74%),75,7,5/6 (83%),9,MDa55aEU,Tondela,Sporting CP,0-3
Trincão,Médio ofensivo,8.8,2,0.17,64/70 (91%),93,6,6/11 (55%),15,MDa55aEU,Tondela,Sporting CP,0-3
Bernardo,Guarda-redes,8.6,-,-,9/18 (50%),39,-,-,2,MDa55aEU,Tondela,Sporting CP,0-3
Inacio G.,Defesa-central,7.8,-,-,65/71 (92%),83,-,-,8,MDa55aEU,Tondela,Sporting CP,0-3
Hjulmand M.,Médio,7.6,4,0.20,61/65 (94%),81,3,2/2 (100%),8,MDa55aEU,Tondela,Sporting CP,0-3
Catamo G.,Extremo,7.4,4,0.19,29/31 (94%),60,3,2/5 (40%),9,MDa55aEU,Tondela,Sporting CP,0-3
Fresneda I.,Lateral,7.3,-,-,49/59 (83%),91,3,1/3 (33%),8,MDa55aEU,Tondela,Sporting CP,0-3
Quenda G.,Avançado,7.3,1,0.21,4/6 (67%),12,2,0/1 (0%),3,MDa55aEU,Tondela,Sporting CP,0-3
Diomande O.,Defesa-central,7.2,2,0.08,56/62 (90%),75,2,-,7,MDa55aEU,Tondela,Sporting CP,0-3
Silva R.,Guarda-redes,7.1,-,-,18/20 (90%),28,-,-,-,MDa55aEU,Tondela,Sporting CP,0-3
Simoes J.,Médio,6.8,-,-,50/57 (88%),69,1,2/2 (100%),11,MDa55aEU,Tondela,Sporting CP,0-3
Maviram E.,Lateral,6.7,1,0.02,20/25 (80%),52,-,-,4,MDa55aEU,Tondela,Sporting CP,0-3
Medina B.,Defesa-central,6.7,-,-,14/20 (70%),43,1,-,8,MDa55aEU,Tondela,Sporting CP,0-3
Pedro Maranhao,Extremo,6.7,4,0.08,18/21 (86%),61,1,1/4 (25%),15,MDa55aEU,Tondela,Sporting CP,0-3
Araujo M.,Lateral,6.5,1,0.06,20/24 (83%),45,2,-,10,MDa55aEU,Tondela,Sporting CP,0-3
Bebeto,Lateral,6.5,-,-,23/27 (85%),56,-,-,12,MDa55aEU,Tondela,Sporting CP,0-3
Ioannidis F.,Avançado,6.4,-,-,3/3 (100%),6,-,-,2,MDa55aEU,Tondela,Sporting CP,0-3
Manso T.,Defesa,6.4,2,0.05,5/9 (56%),20,2,1/1 (100%),4,MDa55aEU,Tondela,Sporting CP,0-3
Yarlen,Avançado,6.4,1,0.18,2/2 (100%),5,2,-,1,MDa55aEU,Tondela,Sporting CP,0-3
Rodriguez J.,Médio,6.1,-,-,11/11 (100%),18,-,1/2 (50%),7,MDa55aEU,Tondela,Sporting CP,0-3
Rodriguez Y.,Avançado,6.0,-,-,9/10 (90%),16,-,0/1 (0%),7,MDa55aEU,Tondela,Sporting CP,0-3
Rony Lopes,Médio ofensivo,6.0,-,-,11/14 (79%),16,-,-,1,MDa55aEU,Tondela,Sporting CP,0-3
Cicero,Médio,5.9,1,0.03,27/33 (82%),42,2,-,9,MDa55aEU,Tondela,Sporting CP,0-3
Cavaleiro I.,Extremo,5.6,-,-,4/9 (44%),13,-,0/1 (0%),7,MDa55aEU,Tondela,Sporting CP,0-3
Sithole S.,Médio,5.6,-,-,25/34 (74%),43,1,0/1 (0%),9,MDa55aEU,Tondela,Sporting CP,0-3
Marques C.,Defesa-central,5.3,-,-,23/26 (88%),45,-,-,10,MDa55aEU,Tondela,Sporting CP,0-3
Siebatcheu J.,Avançado,5.3,-,-,6/7 (86%),14,-,-,10,MDa55aEU,Tondela,Sporting CP,0-3
Alisson Santos,Avançado,-,1,0.03,5/5 (100%),12,4,3/3 (100%),4,MDa55aEU,Tondela,Sporting CP,0-3
Felix H.,Médio,-,-,-,7/11 (64%),13,-,-,-,MDa55aEU,Tondela,Sporting CP,0-3
Kochorashvili G.,Médio,-,-,-,2/2 (100%),4,-,-,-,MDa55aEU,Tondela,Sporting CP,0-3
Matheus Reis,Defesa,-,-,-,8/10 (80%),13,-,1/1 (100%),1,MDa55aEU,Tondela,Sporting CP,0-3
Liziero,Médio,7.7,1,0.03,32/36 (89%),58,-,2/2 (100%),6,SIpsFCoR,Estoril,Nacional,1-1
Holsgrove J.,Médio,7.2,1,0.03,50/60 (83%),81,-,-,12,SIpsFCoR,Estoril,Nacional,1-1
Robles J.,Guarda-redes,7.2,-,-,19/31 (61%),39,-,-,-,SIpsFCoR,Estoril,Nacional,1-1
Kaique Pereira,Guarda-redes,7.0,-,-,19/39 (49%),54,-,-,3,SIpsFCoR,Estoril,Nacional,1-1
Carvalho J.,Extremo,6.9,2,0.05,23/40 (58%),64,4,3/6 (50%),17,SIpsFCoR,Estoril,Nacional,1-1
Tsoungui A.,Lateral,6.7,1,0.06,32/39 (82%),61,1,1/1 (100%),2,SIpsFCoR,Estoril,Nacional,1-1
Bacher F.,Defesa-central,6.6,-,-,51/57 (89%),66,-,-,9,SIpsFCoR,Estoril,Nacional,1-1
Peixinho,Avançado,6.6,1,0.09,9/9 (100%),16,2,2/3 (67%),4,SIpsFCoR,Estoril,Nacional,1-1
Soares F.,Médio,6.6,-,-,5/8 (63%),13,-,-,4,SIpsFCoR,Estoril,Nacional,1-1
Witi,Avançado,6.6,1,0.26,2/5 (40%),11,1,1/1 (100%),5,SIpsFCoR,Estoril,Nacional,1-1
Ze Vitor,Defesa-central,6.6,1,0.79,16/25 (64%),34,1,-,2,SIpsFCoR,Estoril,Nacional,1-1
Aurelio J.,Lateral,6.5,-,-,18/27 (67%),61,2,3/3 (100%),9,SIpsFCoR,Estoril,Nacional,1-1
Leo Santos,Defesa-central,6.5,2,0.28,22/34 (65%),48,4,-,6,SIpsFCoR,Estoril,Nacional,1-1
Lominadze N.,Médio,6.5,-,-,8/15 (53%),25,-,0/1 (0%),6,SIpsFCoR,Estoril,Nacional,1-1
Parente T.,Defesa,6.5,1,0.18,7/11 (64%),24,1,1/1 (100%),3,SIpsFCoR,Estoril,Nacional,1-1
Paulinho Boia,Extremo,6.5,1,0.05,10/17 (59%),42,3,2/4 (50%),16,SIpsFCoR,Estoril,Nacional,1-1
Carvalho P.,Extremo,6.4,1,0.11,13/18 (72%),43,2,0/2 (0%),10,SIpsFCoR,Estoril,Nacional,1-1
Lacximicant A.,Avançado,6.4,-,-,5/9 (56%),20,2,-,9,SIpsFCoR,Estoril,Nacional,1-1
Matheus Dias,Médio,6.4,2,0.04,32/39 (82%),58,1,0/1 (0%),6,SIpsFCoR,Estoril,Nacional,1-1
Jandro,Médio,6.3,-,-,9/13 (69%),20,-,-,5,SIpsFCoR,Estoril,Nacional,1-1
Begraoui Y.,Avançado,6.2,2,0.83,6/9 (67%),19,3,-,3,SIpsFCoR,Estoril,Nacional,1-1
Labidi C.,Médio,6.1,-,-,8/8 (100%),22,-,-,16,SIpsFCoR,Estoril,Nacional,1-1
Marques A.,Avançado,6.1,1,0.05,2/4 (50%),12,2,0/1 (0%),7,SIpsFCoR,Estoril,Nacional,1-1
Boma K.,Defesa-central,6.0,2,0.33,39/49 (80%),58,2,-,8,SIpsFCoR,Estoril,Nacional,1-1
Costa G.,Lateral,5.9,1,0.02,16/25 (64%),42,-,1/2 (50%),7,SIpsFCoR,Estoril,Nacional,1-1
Pablo Ruan,Extremo,5.9,-,-,4/7 (57%),18,3,0/1 (0%),11,SIpsFCoR,Estoril,Nacional,1-1
Jose Gomes,Lateral,5.7,-,-,8/13 (62%),39,-,0/1 (0%),9,SIpsFCoR,Estoril,Nacional,1-1
Ramirez J.,Avançado,5.5,1,0.02,7/10 (70%),20,2,-,5,SIpsFCoR,Estoril,Nacional,1-1
Joao L.,Avançado,-,-,-,1/2 (50%),3,-,-,2,SIpsFCoR,Estoril,Nacional,1-1
Pizzi,Médio,-,-,-,10/12 (83%),15,-,-,-,SIpsFCoR,Estoril,Nacional,1-1
Watts,Médio,-,-,-,-,2,1,-,2,SIpsFCoR,Estoril,Nacional,1-1
Sorriso,Extremo,8.2,4,1.07,16/20 (80%),42,6,2/4 (50%),16,EFIU588D,Famalicão,Vitória SC,2-0
De Amorim M.,Médio,7.9,3,0.32,15/25 (60%),41,3,1/1 (100%),13,EFIU588D,Famalicão,Vitória SC,2-0
Carevic L.,Guarda-redes,7.7,-,-,33/45 (73%),55,-,-,2,EFIU588D,Famalicão,Vitória SC,2-0
Gil Dias,Avançado,7.4,1,0.03,3/8 (38%),14,1,0/1 (0%),5,EFIU588D,Famalicão,Vitória SC,2-0
Joujou A.,Extremo,7.4,3,0.14,10/15 (67%),30,7,1/2 (50%),7,EFIU588D,Famalicão,Vitória SC,2-0
Realpe L.,Defesa-central,7.3,-,-,45/52 (87%),70,-,0/1 (0%),5,EFIU588D,Famalicão,Vitória SC,2-0
Castillo J.,Guarda-redes,7.2,-,-,25/28 (89%),46,-,-,1,EFIU588D,Famalicão,Vitória SC,2-0
De Haas J.,Defesa-central,7.2,-,-,57/62 (92%),73,-,-,4,EFIU588D,Famalicão,Vitória SC,2-0
Pinheiro R.,Lateral,7.2,-,-,19/24 (79%),49,1,-,9,EFIU588D,Famalicão,Vitória SC,2-0
Rafa Soares,Lateral,7.2,-,-,21/30 (70%),59,1,-,5,EFIU588D,Famalicão,Vitória SC,2-0
Maga,Lateral,7.0,1,0.02,24/29 (83%),51,1,-,8,EFIU588D,Famalicão,Vitória SC,2-0
Van de Looi T.,Médio,7.0,1,0.02,27/34 (79%),49,-,-,13,EFIU588D,Famalicão,Vitória SC,2-0
Oliveira N.,Avançado,6.8,1,0.04,3/3 (100%),10,1,-,3,EFIU588D,Famalicão,Vitória SC,2-0
Arcanjo T.,Médio,6.5,-,-,6/6 (100%),20,2,-,5,EFIU588D,Famalicão,Vitória SC,2-0
Camara O.,Avançado,6.5,-,-,12/14 (86%),24,2,2/2 (100%),5,EFIU588D,Famalicão,Vitória SC,2-0
Mitrovic M.,Médio,6.5,-,-,17/21 (81%),27,-,-,3,EFIU588D,Famalicão,Vitória SC,2-0
Ndoye A.,Avançado,6.5,3,0.12,6/8 (75%),18,2,0/1 (0%),4,EFIU588D,Famalicão,Vitória SC,2-0
Samu,Médio ofensivo,6.5,1,0.03,11/14 (79%),31,-,-,8,EFIU588D,Famalicão,Vitória SC,2-0
Strata T.,Defesa,6.5,1,0.03,7/10 (70%),21,-,-,7,EFIU588D,Famalicão,Vitória SC,2-0
Abascal R.,Defesa-central,6.3,-,-,43/55 (78%),68,-,-,3,EFIU588D,Famalicão,Vitória SC,2-0
Elisor S.,Avançado,6.3,2,0.06,9/11 (82%),21,2,-,8,EFIU588D,Famalicão,Vitória SC,2-0
Lebedenko O.,Lateral,6.3,2,0.07,21/29 (72%),48,3,-,11,EFIU588D,Famalicão,Vitória SC,2-0
Rivas Viondi O.,Defesa-central,6.3,1,0.03,47/56 (84%),72,1,-,12,EFIU588D,Famalicão,Vitória SC,2-0
Blanco F.,Extremo,6.1,-,-,2/5 (40%),12,-,0/1 (0%),3,EFIU588D,Famalicão,Vitória SC,2-0
Sa G.,Médio ofensivo,6.1,1,0.04,18/26 (69%),44,-,0/2 (0%),15,EFIU588D,Famalicão,Vitória SC,2-0
Beni,Médio,5.9,-,-,33/39 (85%),62,1,1/1 (100%),17,EFIU588D,Famalicão,Vitória SC,2-0
Sousa D.,Médio,5.9,2,0.18,12/19 (63%),39,3,-,8,EFIU588D,Famalicão,Vitória SC,2-0
Saviolo N.,Extremo,5.8,1,0.02,7/8 (88%),24,2,1/6 (17%),12,EFIU588D,Famalicão,Vitória SC,2-0
Abubakar U.,Avançado,-,-,-,0/2 (0%),5,-,-,6,EFIU588D,Famalicão,Vitória SC,2-0
Ba I.,Defesa,-,-,-,1/2 (50%),4,-,-,2,EFIU588D,Famalicão,Vitória SC,2-0
Pavlidis V.,Avançado,9.2,5,2.15,9/12 (75%),28,10,2/4 (50%),8,Emdc7LqI,Benfica,Arouca,5-0
Otamendi N.,Defesa-central,8.8,2,0.32,59/67 (88%),80,2,1/1 (100%),10,Emdc7LqI,Benfica,Arouca,5-0
Dahl S.,Lateral,7.7,-,-,37/43 (86%),59,5,1/1 (100%),6,Emdc7LqI,Benfica,Arouca,5-0
Araujo T.,Defesa-central,7.6,1,0.05,48/54 (89%),62,1,-,5,Emdc7LqI,Benfica,Arouca,5-0
Lukebakio D.,Extremo,7.5,2,0.07,21/29 (72%),49,7,1/3 (33%),9,Emdc7LqI,Benfica,Arouca,5-0
Prestianni G.,Extremo,7.4,1,0.08,17/20 (85%),38,3,2/4 (50%),11,Emdc7LqI,Benfica,Arouca,5-0
Aursnes F.,Lateral,7.3,-,-,38/46 (83%),64,1,-,7,Emdc7LqI,Benfica,Arouca,5-0
Rego J.,Médio,7.3,1,0.02,7/7 (100%),15,4,1/1 (100%),6,Emdc7LqI,Benfica,Arouca,5-0
Barrenechea E.,Médio,7.1,1,0.04,66/72 (92%),83,-,-,10,Emdc7LqI,Benfica,Arouca,5-0
Ivanovic F.,Avançado,6.9,2,0.85,1/1 (100%),6,2,-,1,Emdc7LqI,Benfica,Arouca,5-0
Rios R.,Médio,6.7,1,0.16,28/32 (88%),49,1,1/1 (100%),8,Emdc7LqI,Benfica,Arouca,5-0
Schjelderup A.,Avançado,6.7,1,0.12,6/10 (60%),16,7,2/2 (100%),3,Emdc7LqI,Benfica,Arouca,5-0
Trubin A.,Guarda-redes,6.7,-,-,20/22 (91%),24,-,-,-,Emdc7LqI,Benfica,Arouca,5-0
Fayed O.,Defesa-central,6.6,-,-,48/54 (89%),71,-,1/3 (33%),11,Emdc7LqI,Benfica,Arouca,5-0
Sudakov G.,Médio ofensivo,6.6,-,-,20/29 (69%),44,2,-,7,Emdc7LqI,Benfica,Arouca,5-0
Barreiro L.,Médio,6.5,-,-,19/19 (100%),23,-,-,1,Emdc7LqI,Benfica,Arouca,5-0
Lima I.,Avançado,6.5,-,-,2/3 (67%),8,1,1/2 (50%),2,Emdc7LqI,Benfica,Arouca,5-0
Gozalbez P.,Médio ofensivo,6.4,1,0.16,7/11 (64%),20,-,1/2 (50%),8,Emdc7LqI,Benfica,Arouca,5-0
Lee H.,Médio,6.4,-,-,12/14 (86%),21,-,1/2 (50%),6,Emdc7LqI,Benfica,Arouca,5-0
Djouahra N.,Avançado,6.3,-,-,11/15 (73%),17,-,0/1 (0%),1,Emdc7LqI,Benfica,Arouca,5-0
Fukui T.,Médio,6.2,-,-,24/27 (89%),35,-,-,4,Emdc7LqI,Benfica,Arouca,5-0
Simao D.,Médio,6.2,1,0.03,46/51 (90%),57,-,0/1 (0%),5,Emdc7LqI,Benfica,Arouca,5-0
Puche,Extremo,6.1,-,-,26/29 (90%),46,-,1/1 (100%),10,Emdc7LqI,Benfica,Arouca,5-0
Sola A.,Lateral,6.1,-,-,26/32 (81%),61,1,1/1 (100%),7,Emdc7LqI,Benfica,Arouca,5-0
Valido J.,Guarda-redes,5.8,-,-,29/39 (74%),50,-,-,-,Emdc7LqI,Benfica,Arouca,5-0
Fontan J.,Defesa-central,5.6,-,-,65/72 (90%),83,-,-,5,Emdc7LqI,Benfica,Arouca,5-0
van Ee E.,Médio,5.6,-,-,9/12 (75%),18,-,-,4,Emdc7LqI,Benfica,Arouca,5-0
Tiago Esgaio,Lateral,5.4,-,-,14/26 (54%),53,-,-,11,Emdc7LqI,Benfica,Arouca,5-0
Barbero I.,Avançado,5.1,2,0.18,9/15 (60%),29,2,-,12,Emdc7LqI,Benfica,Arouca,5-0
Trezza A.,Extremo,4.7,-,-,4/6 (67%),13,-,0/2 (0%),7,Emdc7LqI,Benfica,Arouca,5-0
Dante A.,Defesa,-,-,-,0/1 (0%),3,-,-,1,Emdc7LqI,Benfica,Arouca,5-0
Mansilla B.,Médio,-,1,0.06,0/2 (0%),4,1,1/1 (100%),2,Emdc7LqI,Benfica,Arouca,5-0
Vrousai M.,Ala,8.0,2,0.17,22/27 (81%),60,2,1/1 (100%),10,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Ngom O.,Médio,8.0,3,0.27,59/70 (84%),93,3,0/1 (0%),18,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Andre Luiz,Médio ofensivo,7.6,3,0.56,5/9 (56%),30,3,2/6 (33%),18,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Meireles J.,Médio ofensivo,7.2,3,0.07,16/18 (89%),32,3,1/1 (100%),6,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Moreira P.,Médio ofensivo,7.2,1,0.09,25/27 (93%),44,2,-,10,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Panzo J.,Defesa-central,7.2,1,0.08,43/48 (90%),66,1,-,6,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Lopes Cabral S.,Ala,7.1,3,0.07,23/28 (82%),67,5,3/6 (50%),13,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Athanasiou N.,Ala,7.0,-,-,28/39 (72%),70,-,-,8,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Clayton,Avançado,7.0,2,0.05,12/15 (80%),30,3,0/2 (0%),9,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
Marcus A.,Avançado,6.8,1,0.04,21/25 (84%),34,2,1/1 (100%),6,n3RD9j9l,Estrela da Amadora,Rio Ave,1-2
